gene_name	cdR20291_gene	cd630_gene	cdR20291_homolog	cd630_homolog	iCdR700_included	iCdG706_included
none	fig|645463.3.peg.734	fig|272563.8.peg.786	1	1	0	0
none	fig|645463.3.peg.733	fig|272563.8.peg.785	1	1	0	0
none	fig|645463.3.peg.732	fig|272563.8.peg.784	1	1	0	0
none	fig|645463.3.peg.731	fig|272563.8.peg.783	1	1	0	0
none	fig|645463.3.peg.730	fig|272563.8.peg.782	1	1	0	0
none	fig|645463.3.peg.729	fig|272563.8.peg.781	1	1	0	0
none	fig|645463.3.peg.728	fig|272563.8.peg.780	1	1	0	0
none	fig|645463.3.peg.75	fig|272563.8.peg.78	1	1	0	0
none	fig|645463.3.peg.727	fig|272563.8.peg.779	1	1	0	0
glycerol kinase (EC 2.7.1.30)	fig|645463.3.peg.726	fig|272563.8.peg.778	1	1	1	1
none	fig|645463.3.peg.725	fig|272563.8.peg.777	1	1	0	0
none	fig|645463.3.peg.723	fig|272563.8.peg.776	1	1	0	0
none	fig|645463.3.peg.722	fig|272563.8.peg.775	1	1	0	0
Histidinol-phosphatase (EC 3.1.3.15)	fig|645463.3.peg.721	fig|272563.8.peg.774	1	1	1	1
none	fig|645463.3.peg.720	fig|272563.8.peg.773	1	1	0	0
none	fig|645463.3.peg.719	fig|272563.8.peg.772	1	1	0	0
none	fig|645463.3.peg.718	fig|272563.8.peg.771	1	1	0	0
Lipoate-protein ligase A	fig|645463.3.peg.717	fig|272563.8.peg.770	1	1	1	1
none	fig|645463.3.peg.74	fig|272563.8.peg.77	1	1	0	0
none	fig|645463.3.peg.716	fig|272563.8.peg.769	1	1	0	0
none	fig|645463.3.peg.715	fig|272563.8.peg.768	1	1	0	0
none	fig|645463.3.peg.714	fig|272563.8.peg.767	1	1	0	0
Glycine cleavage system H protein	fig|645463.3.peg.713	fig|272563.8.peg.766	1	1	1	1
none	fig|645463.3.peg.712	fig|272563.8.peg.765	1	1	0	0
none	fig|645463.3.peg.711	fig|272563.8.peg.764	1	1	0	0
none	fig|645463.3.peg.710	fig|272563.8.peg.763	1	1	0	0
none	fig|645463.3.peg.709	fig|272563.8.peg.762	1	1	0	0
none	fig|645463.3.peg.708	fig|272563.8.peg.761	1	1	0	0
Dihydrolipoamide dehydrogenase (EC 1.8.1.4)	fig|645463.3.peg.707	fig|272563.8.peg.760	1	1	1	1
none	fig|645463.3.peg.73	fig|272563.8.peg.76	1	1	0	0
5,10-methylenetetrahydrofolate reductase (EC 1.5.1.20)	fig|645463.3.peg.706	fig|272563.8.peg.759	1	1	1	1
none	fig|645463.3.peg.705	fig|272563.8.peg.758	1	1	0	0
methylenetetrahydrofolate dehydrogenase (NADP+) (EC 1.5.1.5)	fig|645463.3.peg.704	fig|272563.8.peg.757	1	1	1	1
Formiminotetrahydrofolate cyclodeaminase (EC 4.3.1.4)	fig|645463.3.peg.703	fig|272563.8.peg.756	1	1	1	1
Formate--tetrahydrofolate ligase (EC 6.3.4.3)	fig|645463.3.peg.702	fig|272563.8.peg.755	1	1	1	1
none	fig|645463.3.peg.701	fig|272563.8.peg.754	1	1	0	0
none	fig|645463.3.peg.700	fig|272563.8.peg.753	1	1	0	0
none	fig|645463.3.peg.699	fig|272563.8.peg.752	1	1	0	0
none	fig|645463.3.peg.698	fig|272563.8.peg.751	1	1	0	0
none	fig|645463.3.peg.697	fig|272563.8.peg.750	1	1	0	0
none	fig|645463.3.peg.72	fig|272563.8.peg.75	1	1	0	0
none	fig|645463.3.peg.696	fig|272563.8.peg.749	1	1	0	0
none	fig|645463.3.peg.695	fig|272563.8.peg.748	1	1	0	0
none	fig|645463.3.peg.694	fig|272563.8.peg.747	1	1	0	0
Arginyl-tRNA synthetase (EC 6.1.1.19)	fig|645463.3.peg.693	fig|272563.8.peg.746	1	1	1	1
none	fig|645463.3.peg.692	fig|272563.8.peg.745	1	1	0	0
none	fig|645463.3.peg.691	fig|272563.8.peg.744	1	1	0	0
none	fig|645463.3.peg.690	fig|272563.8.peg.743	1	1	0	0
none	fig|645463.3.peg.689	fig|272563.8.peg.742	1	1	0	0
none	fig|645463.3.peg.688	fig|272563.8.peg.741	1	1	0	0
none	fig|645463.3.peg.687	fig|272563.8.peg.740	1	1	0	0
none	fig|645463.3.peg.71	fig|272563.8.peg.74	1	1	0	0
none	fig|645463.3.peg.686	fig|272563.8.peg.739	1	1	0	0
none	fig|645463.3.peg.685	fig|272563.8.peg.738	1	1	0	0
none	fig|645463.3.peg.684	fig|272563.8.peg.737	1	1	0	0
none	fig|645463.3.peg.683	fig|272563.8.peg.736	1	1	0	0
Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20)	fig|645463.3.peg.682	fig|272563.8.peg.735	1	1	1	1
Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)	fig|645463.3.peg.681	fig|272563.8.peg.734	1	1	1	1
none	fig|645463.3.peg.680	fig|272563.8.peg.733	1	1	0	0
none	fig|645463.3.peg.679	fig|272563.8.peg.732	1	1	0	0
none	fig|645463.3.peg.678	fig|272563.8.peg.731	1	1	0	0
none	fig|645463.3.peg.677	fig|272563.8.peg.730	1	1	0	0
none	fig|645463.3.peg.70	fig|272563.8.peg.73	1	1	0	0
none	fig|645463.3.peg.676	fig|272563.8.peg.729	1	1	0	0
none	fig|645463.3.peg.675	fig|272563.8.peg.728	1	1	0	0
none	fig|645463.3.peg.674	fig|272563.8.peg.727	1	1	0	0
none	fig|645463.3.peg.673	fig|272563.8.peg.726	1	1	0	0
2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16)	fig|645463.3.peg.672	fig|272563.8.peg.725	1	1	1	1
2',3'-cyclic-nucleotide 2'-phosphodiesterase (EC 3.1.4.16)	fig|645463.3.peg.671	fig|272563.8.peg.724	1	1	1	1
none	fig|645463.3.peg.670	fig|272563.8.peg.723	1	1	0	0
none	fig|645463.3.peg.669	fig|272563.8.peg.722	1	1	0	0
none	fig|645463.3.peg.668	fig|272563.8.peg.721	1	1	0	0
none	fig|645463.3.peg.667	fig|272563.8.peg.720	1	1	0	0
none	fig|645463.3.peg.69	fig|272563.8.peg.72	1	1	0	0
none	fig|645463.3.peg.666	fig|272563.8.peg.719	1	1	0	0
none	fig|645463.3.peg.665	fig|272563.8.peg.718	1	1	0	0
sodium-solute symporter, putative	fig|645463.3.peg.664	fig|272563.8.peg.717	1	1	1	1
none	fig|645463.3.peg.662	fig|272563.8.peg.716	1	1	0	0
none	fig|645463.3.peg.661	fig|272563.8.peg.715	1	1	0	0
none	fig|645463.3.peg.660	fig|272563.8.peg.714	1	1	0	0
none	fig|645463.3.peg.655	fig|272563.8.peg.712	1	1	0	0
none	fig|645463.3.peg.3491	fig|272563.8.peg.712	1	1	0	0
none	fig|645463.3.peg.654	fig|272563.8.peg.711	1	1	0	0
none	fig|645463.3.peg.653	fig|272563.8.peg.710	1	1	0	0
none	fig|645463.3.peg.68	fig|272563.8.peg.71	1	1	0	0
none	fig|645463.3.peg.652	fig|272563.8.peg.709	1	1	0	0
none	fig|645463.3.peg.651	fig|272563.8.peg.708	1	1	0	0
none	fig|645463.3.peg.649	fig|272563.8.peg.707	1	1	0	0
none	fig|645463.3.peg.648	fig|272563.8.peg.706	1	1	0	0
none	fig|645463.3.peg.647	fig|272563.8.peg.705	1	1	0	0
none	fig|645463.3.peg.646	fig|272563.8.peg.704	1	1	0	0
none	fig|645463.3.peg.645	fig|272563.8.peg.703	1	1	0	0
none	fig|645463.3.peg.644	fig|272563.8.peg.702	1	1	0	0
none	fig|645463.3.peg.643	fig|272563.8.peg.701	1	1	0	0
none	fig|645463.3.peg.642	fig|272563.8.peg.700	1	1	0	0
none	fig|645463.3.peg.67	fig|272563.8.peg.70	1	1	0	0
none	fig|645463.3.peg.641	fig|272563.8.peg.699	1	1	0	0
none	fig|645463.3.peg.640	fig|272563.8.peg.698	1	1	0	0
none	fig|645463.3.peg.639	fig|272563.8.peg.697	1	1	0	0
none	fig|645463.3.peg.638	fig|272563.8.peg.696	1	1	0	0
none	fig|645463.3.peg.637	fig|272563.8.peg.695	1	1	0	0
none	fig|645463.3.peg.636	fig|272563.8.peg.694	1	1	0	0
none	fig|645463.3.peg.635	fig|272563.8.peg.693	1	1	0	0
none	fig|645463.3.peg.634	fig|272563.8.peg.692	1	1	0	0
none	fig|645463.3.peg.633	fig|272563.8.peg.691	1	1	0	0
none	fig|645463.3.peg.631	fig|272563.8.peg.690	1	1	0	0
none	fig|645463.3.peg.66	fig|272563.8.peg.69	1	1	0	0
none	fig|645463.3.peg.630	fig|272563.8.peg.689	1	1	0	0
none	fig|645463.3.peg.629	fig|272563.8.peg.688	1	1	0	0
none	fig|645463.3.peg.628	fig|272563.8.peg.687	1	1	0	0
none	fig|645463.3.peg.627	fig|272563.8.peg.686	1	1	0	0
none	fig|645463.3.peg.626	fig|272563.8.peg.684	1	1	0	0
none	fig|645463.3.peg.625	fig|272563.8.peg.683	1	1	0	0
none	fig|645463.3.peg.624	fig|272563.8.peg.682	1	1	0	0
none	fig|645463.3.peg.623	fig|272563.8.peg.681	1	1	0	0
none	fig|645463.3.peg.622	fig|272563.8.peg.680	1	1	0	0
none	fig|645463.3.peg.620	fig|272563.8.peg.678	1	1	0	0
none	fig|645463.3.peg.619	fig|272563.8.peg.677	1	1	0	0
none	fig|645463.3.peg.618	fig|272563.8.peg.676	1	1	0	0
none	fig|645463.3.peg.617	fig|272563.8.peg.675	1	1	0	0
none	fig|645463.3.peg.616	fig|272563.8.peg.674	1	1	0	0
none	fig|645463.3.peg.614	fig|272563.8.peg.672	1	1	0	0
none	fig|645463.3.peg.613	fig|272563.8.peg.671	1	1	0	0
none	fig|645463.3.peg.612	fig|272563.8.peg.670	1	1	0	0
none	fig|645463.3.peg.64	fig|272563.8.peg.67	1	1	0	0
none	fig|645463.3.peg.611	fig|272563.8.peg.669	1	1	0	0
none	fig|645463.3.peg.610	fig|272563.8.peg.668	1	1	0	0
none	fig|645463.3.peg.609	fig|272563.8.peg.667	1	1	0	0
none	fig|645463.3.peg.608	fig|272563.8.peg.666	1	1	0	0
none	fig|645463.3.peg.607	fig|272563.8.peg.665	1	1	0	0
none	fig|645463.3.peg.606	fig|272563.8.peg.664	1	1	0	0
none	fig|645463.3.peg.605	fig|272563.8.peg.663	1	1	0	0
none	fig|645463.3.peg.603	fig|272563.8.peg.661	1	1	0	0
none	fig|645463.3.peg.602	fig|272563.8.peg.660	1	1	0	0
none	fig|645463.3.peg.63	fig|272563.8.peg.66	1	1	0	0
none	fig|645463.3.peg.601	fig|272563.8.peg.659	1	1	0	0
none	fig|645463.3.peg.599	fig|272563.8.peg.658	1	1	0	0
none	fig|645463.3.peg.598	fig|272563.8.peg.657	1	1	0	0
none	fig|645463.3.peg.597	fig|272563.8.peg.656	1	1	0	0
none	fig|645463.3.peg.596	fig|272563.8.peg.655	1	1	0	0
none	fig|645463.3.peg.3186	fig|272563.8.peg.655	1	1	0	0
none	fig|645463.3.peg.595	fig|272563.8.peg.654	1	1	0	0
none	fig|645463.3.peg.594	fig|272563.8.peg.653	1	1	0	0
none	fig|645463.3.peg.593	fig|272563.8.peg.652	1	1	0	0
none	fig|645463.3.peg.62	fig|272563.8.peg.65	1	1	0	0
none	fig|645463.3.peg.591	fig|272563.8.peg.649	1	1	0	0
none	fig|645463.3.peg.590	fig|272563.8.peg.648	1	1	0	0
none	fig|645463.3.peg.589	fig|272563.8.peg.647	1	1	0	0
none	fig|645463.3.peg.588	fig|272563.8.peg.646	1	1	0	0
none	fig|645463.3.peg.587	fig|272563.8.peg.645	1	1	0	0
none	fig|645463.3.peg.586	fig|272563.8.peg.644	1	1	0	0
none	fig|645463.3.peg.585	fig|272563.8.peg.643	1	1	0	0
none	fig|645463.3.peg.584	fig|272563.8.peg.642	1	1	0	0
none	fig|645463.3.peg.583	fig|272563.8.peg.641	1	1	0	0
none	fig|645463.3.peg.581	fig|272563.8.peg.640	1	1	0	0
none	fig|645463.3.peg.61	fig|272563.8.peg.64	1	1	0	0
none	fig|645463.3.peg.580	fig|272563.8.peg.639	1	1	0	0
none	fig|645463.3.peg.578	fig|272563.8.peg.637	1	1	0	0
Chloride channel protein	fig|645463.3.peg.576	fig|272563.8.peg.636	1	1	1	1
none	fig|645463.3.peg.575	fig|272563.8.peg.635	1	1	0	0
none	fig|645463.3.peg.574	fig|272563.8.peg.634	1	1	0	0
none	fig|645463.3.peg.3664	fig|272563.8.peg.634	1	1	0	0
none	fig|645463.3.peg.573	fig|272563.8.peg.632	1	1	0	0
none	fig|645463.3.peg.572	fig|272563.8.peg.631	1	1	0	0
none	fig|645463.3.peg.571	fig|272563.8.peg.630	1	1	0	0
none	fig|645463.3.peg.55	fig|272563.8.peg.63	1	1	0	0
none	fig|645463.3.peg.570	fig|272563.8.peg.629	1	1	0	0
none	fig|645463.3.peg.569	fig|272563.8.peg.628	1	1	0	0
none	fig|645463.3.peg.568	fig|272563.8.peg.627	1	1	0	0
none	fig|645463.3.peg.567	fig|272563.8.peg.626	1	1	0	0
none	fig|645463.3.peg.566	fig|272563.8.peg.625	1	1	0	0
none	fig|645463.3.peg.565	fig|272563.8.peg.624	1	1	0	0
none	fig|645463.3.peg.564	fig|272563.8.peg.623	1	1	0	0
none	fig|645463.3.peg.563	fig|272563.8.peg.622	1	1	0	0
none	fig|645463.3.peg.562	fig|272563.8.peg.621	1	1	0	0
Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5)	fig|645463.3.peg.560	fig|272563.8.peg.620	1	1	1	0
Cysteinyl-tRNA synthetase (EC 6.1.1.16)	fig|645463.3.peg.54	fig|272563.8.peg.62	1	1	1	1
none	fig|645463.3.peg.559	fig|272563.8.peg.619	1	1	0	0
Lysophospholipase (EC 3.1.1.5)	fig|645463.3.peg.558	fig|272563.8.peg.618	1	1	1	1
none	fig|645463.3.peg.554	fig|272563.8.peg.617	1	1	0	0
none	fig|645463.3.peg.553	fig|272563.8.peg.616	1	1	0	0
Phosphoenolpyruvate synthase (EC 2.7.9.2)	fig|645463.3.peg.549	fig|272563.8.peg.610	1	1	1	1
none	fig|645463.3.peg.53	fig|272563.8.peg.61	1	1	0	0
none	fig|645463.3.peg.548	fig|272563.8.peg.609	1	1	0	0
none	fig|645463.3.peg.547	fig|272563.8.peg.608	1	1	0	0
none	fig|645463.3.peg.546	fig|272563.8.peg.607	1	1	0	0
none	fig|645463.3.peg.3678	fig|272563.8.peg.607	1	1	0	0
none	fig|645463.3.peg.544	fig|272563.8.peg.606	1	1	0	0
none	fig|645463.3.peg.540	fig|272563.8.peg.604	1	1	0	0
none	fig|645463.3.peg.539	fig|272563.8.peg.603	1	1	0	0
none	fig|645463.3.peg.3383	fig|272563.8.peg.603	1	1	0	0
none	fig|645463.3.peg.531	fig|272563.8.peg.602	1	1	0	0
none	fig|645463.3.peg.534	fig|272563.8.peg.602	1	1	0	0
Threonyl-tRNA synthetase (EC 6.1.1.3)	fig|645463.3.peg.530	fig|272563.8.peg.601	1	1	1	1
none	fig|645463.3.peg.529	fig|272563.8.peg.600	1	1	0	0
Glutamyl-tRNA synthetase (EC 6.1.1.17)	fig|645463.3.peg.52	fig|272563.8.peg.60	1	1	1	1
none	fig|645463.3.peg.528	fig|272563.8.peg.599	1	1	0	0
none	fig|645463.3.peg.527	fig|272563.8.peg.598	1	1	0	0
none	fig|645463.3.peg.526	fig|272563.8.peg.597	1	1	0	0
none	fig|645463.3.peg.525	fig|272563.8.peg.596	1	1	0	0
none	fig|645463.3.peg.524	fig|272563.8.peg.594	1	1	0	0
none	fig|645463.3.peg.523	fig|272563.8.peg.593	1	1	0	0
none	fig|645463.3.peg.522	fig|272563.8.peg.592	1	1	0	0
none	fig|645463.3.peg.521	fig|272563.8.peg.591	1	1	0	0
none	fig|645463.3.peg.520	fig|272563.8.peg.590	1	1	0	0
none	fig|645463.3.peg.51	fig|272563.8.peg.59	1	1	0	0
none	fig|645463.3.peg.519	fig|272563.8.peg.589	1	1	0	0
none	fig|645463.3.peg.518	fig|272563.8.peg.588	1	1	0	0
none	fig|645463.3.peg.517	fig|272563.8.peg.587	1	1	0	0
none	fig|645463.3.peg.516	fig|272563.8.peg.586	1	1	0	0
Glutaminase (EC 3.5.1.2)	fig|645463.3.peg.515	fig|272563.8.peg.585	1	1	1	1
none	fig|645463.3.peg.514	fig|272563.8.peg.584	1	1	0	0
none	fig|645463.3.peg.513	fig|272563.8.peg.583	1	1	0	0
none	fig|645463.3.peg.512	fig|272563.8.peg.582	1	1	0	0
none	fig|645463.3.peg.511	fig|272563.8.peg.581	1	1	0	0
none	fig|645463.3.peg.510	fig|272563.8.peg.580	1	1	0	0
Prolyl-tRNA synthetase (EC 6.1.1.15)	fig|645463.3.peg.50	fig|272563.8.peg.58	1	1	1	0
none	fig|645463.3.peg.509	fig|272563.8.peg.579	1	1	0	0
none	fig|645463.3.peg.508	fig|272563.8.peg.578	1	1	0	0
none	fig|645463.3.peg.507	fig|272563.8.peg.577	1	1	0	0
none	fig|645463.3.peg.506	fig|272563.8.peg.576	1	1	0	0
none	fig|645463.3.peg.505	fig|272563.8.peg.575	1	1	0	0
none	fig|645463.3.peg.504	fig|272563.8.peg.574	1	1	0	0
none	fig|645463.3.peg.503	fig|272563.8.peg.573	1	1	0	0
none	fig|645463.3.peg.502	fig|272563.8.peg.572	1	1	0	0
none	fig|645463.3.peg.501	fig|272563.8.peg.571	1	1	0	0
Ornithine cyclodeaminase (EC 4.3.1.12)	fig|645463.3.peg.260	fig|272563.8.peg.570	1	1	1	1
Ornithine cyclodeaminase (EC 4.3.1.12)	fig|645463.3.peg.500	fig|272563.8.peg.570	1	1	1	1
2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)	fig|645463.3.peg.49	fig|272563.8.peg.57	1	1	1	1
none	fig|645463.3.peg.499	fig|272563.8.peg.569	1	1	0	0
none	fig|645463.3.peg.498	fig|272563.8.peg.568	1	1	0	0
none	fig|645463.3.peg.497	fig|272563.8.peg.567	1	1	0	0
none	fig|645463.3.peg.496	fig|272563.8.peg.566	1	1	0	0
none	fig|645463.3.peg.495	fig|272563.8.peg.565	1	1	0	0
none	fig|645463.3.peg.494	fig|272563.8.peg.564	1	1	0	0
none	fig|645463.3.peg.493	fig|272563.8.peg.563	1	1	0	0
none	fig|645463.3.peg.492	fig|272563.8.peg.562	1	1	0	0
none	fig|645463.3.peg.491	fig|272563.8.peg.561	1	1	0	0
none	fig|645463.3.peg.490	fig|272563.8.peg.560	1	1	0	0
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)	fig|645463.3.peg.48	fig|272563.8.peg.56	1	1	1	1
none	fig|645463.3.peg.489	fig|272563.8.peg.559	1	1	0	0
none	fig|645463.3.peg.488	fig|272563.8.peg.558	1	1	0	0
none	fig|645463.3.peg.487	fig|272563.8.peg.557	1	1	0	0
none	fig|645463.3.peg.486	fig|272563.8.peg.556	1	1	0	0
none	fig|645463.3.peg.485	fig|272563.8.peg.555	1	1	0	0
none	fig|645463.3.peg.484	fig|272563.8.peg.554	1	1	0	0
none	fig|645463.3.peg.483	fig|272563.8.peg.553	1	1	0	0
none	fig|645463.3.peg.482	fig|272563.8.peg.551	1	1	0	0
none	fig|645463.3.peg.481	fig|272563.8.peg.550	1	1	0	0
Lipoate-protein ligase A	fig|645463.3.peg.47	fig|272563.8.peg.55	1	1	1	1
none	fig|645463.3.peg.480	fig|272563.8.peg.549	1	1	0	0
none	fig|645463.3.peg.479	fig|272563.8.peg.548	1	1	0	0
none	fig|645463.3.peg.478	fig|272563.8.peg.547	1	1	0	0
none	fig|645463.3.peg.477	fig|272563.8.peg.546	1	1	0	0
none	fig|645463.3.peg.476	fig|272563.8.peg.545	1	1	0	0
none	fig|645463.3.peg.475	fig|272563.8.peg.544	1	1	0	0
none	fig|645463.3.peg.474	fig|272563.8.peg.543	1	1	0	0
none	fig|645463.3.peg.473	fig|272563.8.peg.542	1	1	0	0
none	fig|645463.3.peg.472	fig|272563.8.peg.541	1	1	0	0
none	fig|645463.3.peg.471	fig|272563.8.peg.540	1	1	0	0
Ribulose-5-phosphate 4-epimerase	fig|645463.3.peg.46	fig|272563.8.peg.54	1	1	1	0
none	fig|645463.3.peg.470	fig|272563.8.peg.539	1	1	0	0
none	fig|645463.3.peg.1858	fig|272563.8.peg.537	1	1	0	0
none	fig|645463.3.peg.1886	fig|272563.8.peg.537	1	1	0	0
none	fig|645463.3.peg.1888	fig|272563.8.peg.537	1	1	0	0
none	fig|645463.3.peg.1909	fig|272563.8.peg.537	1	1	0	0
none	fig|645463.3.peg.3128	fig|272563.8.peg.537	1	1	0	0
none	fig|645463.3.peg.1889	fig|272563.8.peg.535	1	1	0	0
none	fig|645463.3.peg.1890	fig|272563.8.peg.534	1	1	0	0
none	fig|645463.3.peg.45	fig|272563.8.peg.53	1	1	0	0
PTS system, galactitol-specific IIC component (EC 2.7.1.69)	fig|645463.3.peg.44	fig|272563.8.peg.52	1	1	1	1
none	fig|645463.3.peg.3478	fig|272563.8.peg.519	1	1	0	0
PTS system, mannose-specific IID component (EC 2.7.1.69)	fig|645463.3.peg.467	fig|272563.8.peg.518	1	1	1	1
PTS system, mannose-specific IIC component (EC 2.7.1.69)	fig|645463.3.peg.466	fig|272563.8.peg.517	1	1	1	1
PTS system, mannose-specific IIB component (EC 2.7.1.69)	fig|645463.3.peg.465	fig|272563.8.peg.516	1	1	1	1
PTS system, mannose-specific IIA component (EC 2.7.1.69)	fig|645463.3.peg.464	fig|272563.8.peg.515	1	1	1	1
galactitol-1-phosphate 5-dehydrogenase (EC 1.1.1.251)	fig|645463.3.peg.463	fig|272563.8.peg.514	1	1	1	1
Phosphoribosylaminoimidazole-succinocarboxamide synthase (EC 6.3.2.6)	fig|645463.3.peg.462	fig|272563.8.peg.513	1	1	1	1
none	fig|645463.3.peg.461	fig|272563.8.peg.512	1	1	0	0
none	fig|645463.3.peg.460	fig|272563.8.peg.511	1	1	0	0
none	fig|645463.3.peg.459	fig|272563.8.peg.510	1	1	0	0
PTS system, galactitol-specific IIB component (EC 2.7.1.69)	fig|645463.3.peg.43	fig|272563.8.peg.51	1	1	1	1
none	fig|645463.3.peg.458	fig|272563.8.peg.509	1	1	0	0
none	fig|645463.3.peg.456	fig|272563.8.peg.508	1	1	0	0
none	fig|645463.3.peg.455	fig|272563.8.peg.507	1	1	0	0
none	fig|645463.3.peg.454	fig|272563.8.peg.506	1	1	0	0
none	fig|645463.3.peg.453	fig|272563.8.peg.505	1	1	0	0
none	fig|645463.3.peg.452	fig|272563.8.peg.504	1	1	0	0
none	fig|645463.3.peg.451	fig|272563.8.peg.503	1	1	0	0
none	fig|645463.3.peg.450	fig|272563.8.peg.502	1	1	0	0
none	fig|645463.3.peg.449	fig|272563.8.peg.501	1	1	0	0
none	fig|645463.3.peg.448	fig|272563.8.peg.500	1	1	0	0
PTS system, galactitol-specific IIA component (EC 2.7.1.69)	fig|645463.3.peg.42	fig|272563.8.peg.50	1	1	1	1
none	fig|645463.3.peg.447	fig|272563.8.peg.499	1	1	0	0
none	fig|645463.3.peg.446	fig|272563.8.peg.498	1	1	0	0
none	fig|645463.3.peg.445	fig|272563.8.peg.497	1	1	0	0
none	fig|645463.3.peg.444	fig|272563.8.peg.496	1	1	0	0
none	fig|645463.3.peg.443	fig|272563.8.peg.495	1	1	0	0
none	fig|645463.3.peg.442	fig|272563.8.peg.494	1	1	0	0
PTS system, sucrose-specific IIC component (EC 2.7.1.69)	fig|645463.3.peg.441	fig|272563.8.peg.493	1	1	1	1
none	fig|645463.3.peg.440	fig|272563.8.peg.492	1	1	0	0
none	fig|645463.3.peg.439	fig|272563.8.peg.491	1	1	0	0
none	fig|645463.3.peg.438	fig|272563.8.peg.490	1	1	0	0
none	fig|645463.3.peg.41	fig|272563.8.peg.49	1	1	0	0
none	fig|645463.3.peg.437	fig|272563.8.peg.489	1	1	0	0
none	fig|645463.3.peg.435	fig|272563.8.peg.488	1	1	0	0
none	fig|645463.3.peg.431	fig|272563.8.peg.487	1	1	0	0
none	fig|645463.3.peg.430	fig|272563.8.peg.486	1	1	0	0
none	fig|645463.3.peg.429	fig|272563.8.peg.485	1	1	0	0
none	fig|645463.3.peg.428	fig|272563.8.peg.484	1	1	0	0
none	fig|645463.3.peg.427	fig|272563.8.peg.483	1	1	0	0
none	fig|645463.3.peg.426	fig|272563.8.peg.482	1	1	0	0
none	fig|645463.3.peg.425	fig|272563.8.peg.481	1	1	0	0
none	fig|645463.3.peg.424	fig|272563.8.peg.480	1	1	0	0
Dihydrolipoamide dehydrogenase of acetoin dehydrogenase (EC 1.8.1.4)	fig|645463.3.peg.40	fig|272563.8.peg.48	1	1	1	1
none	fig|645463.3.peg.423	fig|272563.8.peg.479	1	1	0	0
none	fig|645463.3.peg.422	fig|272563.8.peg.478	1	1	0	0
none	fig|645463.3.peg.421	fig|272563.8.peg.475	1	1	0	0
none	fig|645463.3.peg.420	fig|272563.8.peg.474	1	1	0	0
Na+/H+ antiporter NhaC	fig|645463.3.peg.419	fig|272563.8.peg.473	1	1	1	1
ornithine racemase (EC 5.1.1.12)	fig|645463.3.peg.418	fig|272563.8.peg.472	1	1	1	0
none	fig|645463.3.peg.417	fig|272563.8.peg.471	1	1	0	0
none	fig|645463.3.peg.416	fig|272563.8.peg.470	1	1	0	0
Dihydrolipoamide acetyltransferase component (E2) of acetoin dehydrogenase complex (EC 2.3.1.-)	fig|645463.3.peg.39	fig|272563.8.peg.47	1	1	1	1
none	fig|645463.3.peg.415	fig|272563.8.peg.469	1	1	0	0
none	fig|645463.3.peg.414	fig|272563.8.peg.468	1	1	0	0
none	fig|645463.3.peg.413	fig|272563.8.peg.467	1	1	0	0
2,4-diaminopentanoate dehydrogenase (EC 1.4.1.12)	fig|645463.3.peg.412	fig|272563.8.peg.466	1	1	1	1
none	fig|645463.3.peg.411	fig|272563.8.peg.465	1	1	0	0
none	fig|645463.3.peg.408	fig|272563.8.peg.463	1	1	0	0
none	fig|645463.3.peg.407	fig|272563.8.peg.462	1	1	0	0
none	fig|645463.3.peg.406	fig|272563.8.peg.461	1	1	0	0
none	fig|645463.3.peg.405	fig|272563.8.peg.460	1	1	0	0
Acetoin dehydrogenase E1 component beta-subunit (EC 1.2.4.-)	fig|645463.3.peg.38	fig|272563.8.peg.46	1	1	1	1
Acetoin dehydrogenase E1 component alpha-subunit (EC 1.2.4.-)	fig|645463.3.peg.37	fig|272563.8.peg.45	1	1	1	1
none	fig|645463.3.peg.1919	fig|272563.8.peg.444	1	1	0	0
none	fig|645463.3.peg.1918	fig|272563.8.peg.443	1	1	0	0
none	fig|645463.3.peg.1917	fig|272563.8.peg.442	1	1	0	0
none	fig|645463.3.peg.1916	fig|272563.8.peg.441	1	1	0	0
none	fig|645463.3.peg.1915	fig|272563.8.peg.440	1	1	0	0
none	fig|645463.3.peg.36	fig|272563.8.peg.44	1	1	0	0
none	fig|645463.3.peg.1914	fig|272563.8.peg.439	1	1	0	0
none	fig|645463.3.peg.1913	fig|272563.8.peg.438	1	1	0	0
none	fig|645463.3.peg.1912	fig|272563.8.peg.437	1	1	0	0
none	fig|645463.3.peg.1911	fig|272563.8.peg.436	1	1	0	0
none	fig|645463.3.peg.1910	fig|272563.8.peg.435	1	1	0	0
none	fig|645463.3.peg.1896	fig|272563.8.peg.433	1	1	0	0
none	fig|645463.3.peg.1875	fig|272563.8.peg.430	1	1	0	0
Xyloside transporter XynT	fig|645463.3.peg.35	fig|272563.8.peg.43	1	1	1	1
none	fig|645463.3.peg.403	fig|272563.8.peg.426	1	1	0	0
